defined_class	defined_class_label	v0	v0_label	v1	v1_label
http://purl.obolibrary.org/obo/APO_0000212	bud morphology	http://purl.obolibrary.org/obo/APO_0000049	morphology	http://purl.obolibrary.org/obo/APO_0000024	budding
http://purl.obolibrary.org/obo/APO_0000056	bud neck morphology	http://purl.obolibrary.org/obo/APO_0000049	morphology	http://purl.obolibrary.org/obo/APO_0000024	budding
