defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/GO_0031646	positive regulation of neurological system process	http://purl.obolibrary.org/obo/GO_0050877	nervous system process
http://purl.obolibrary.org/obo/GO_0001956	positive regulation of neurotransmitter secretion	http://purl.obolibrary.org/obo/GO_0007269	neurotransmitter secretion
http://purl.obolibrary.org/obo/GO_0051590	positive regulation of neurotransmitter transport	http://purl.obolibrary.org/obo/GO_0006836	neurotransmitter transport
http://purl.obolibrary.org/obo/GO_0032892	positive regulation of organic acid transport	http://purl.obolibrary.org/obo/GO_0015849	organic acid transport
http://purl.obolibrary.org/obo/GO_0090277	positive regulation of peptide hormone secretion	http://purl.obolibrary.org/obo/GO_0030072	peptide hormone secretion
http://purl.obolibrary.org/obo/GO_0002793	positive regulation of peptide secretion	http://purl.obolibrary.org/obo/GO_0002790	peptide secretion
http://purl.obolibrary.org/obo/GO_2000243	positive regulation of reproductive process	http://purl.obolibrary.org/obo/GO_0022414	reproductive process
http://purl.obolibrary.org/obo/GO_1903942	positive regulation of respiratory gaseous exchange	http://purl.obolibrary.org/obo/GO_0007585	respiratory gaseous exchange
http://purl.obolibrary.org/obo/GO_1901421	positive regulation of response to alcohol	http://purl.obolibrary.org/obo/GO_0097305	response to alcohol
http://purl.obolibrary.org/obo/GO_2001025	positive regulation of response to drug	http://purl.obolibrary.org/obo/GO_0042493	response to drug
http://purl.obolibrary.org/obo/GO_0032103	positive regulation of response to external stimulus	http://purl.obolibrary.org/obo/GO_0009605	response to external stimulus
http://purl.obolibrary.org/obo/GO_0032106	positive regulation of response to extracellular stimulus	http://purl.obolibrary.org/obo/GO_0009991	response to extracellular stimulus
http://purl.obolibrary.org/obo/GO_0032109	positive regulation of response to nutrient levels	http://purl.obolibrary.org/obo/GO_0031667	response to nutrient levels
http://purl.obolibrary.org/obo/GO_0048584	positive regulation of response to stimulus	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus
http://purl.obolibrary.org/obo/GO_0046878	positive regulation of saliva secretion	http://purl.obolibrary.org/obo/GO_0046541	saliva secretion
http://purl.obolibrary.org/obo/GO_0051047	positive regulation of secretion	http://purl.obolibrary.org/obo/GO_0046903	secretion
http://purl.obolibrary.org/obo/GO_1903532	positive regulation of secretion by cell	http://purl.obolibrary.org/obo/GO_0032940	secretion by cell
http://purl.obolibrary.org/obo/GO_1904662	positive regulation of sensory perception of bitter taste	http://purl.obolibrary.org/obo/GO_0050913	sensory perception of bitter taste
http://purl.obolibrary.org/obo/GO_1904058	positive regulation of sensory perception of pain	http://purl.obolibrary.org/obo/GO_0019233	sensory perception of pain
http://purl.obolibrary.org/obo/GO_1904658	positive regulation of sensory perception of sweet taste	http://purl.obolibrary.org/obo/GO_0050916	sensory perception of sweet taste
http://purl.obolibrary.org/obo/GO_0014064	positive regulation of serotonin secretion	http://purl.obolibrary.org/obo/GO_0001820	serotonin secretion
http://purl.obolibrary.org/obo/GO_0009967	positive regulation of signal transduction	http://purl.obolibrary.org/obo/GO_0007165	signal transduction
http://purl.obolibrary.org/obo/GO_0023056	positive regulation of signaling	http://purl.obolibrary.org/obo/GO_0023052	signaling
http://purl.obolibrary.org/obo/GO_0050806	positive regulation of synaptic transmission	http://purl.obolibrary.org/obo/GO_0007268	chemical synaptic transmission
http://purl.obolibrary.org/obo/GO_0032230	positive regulation of synaptic transmission, GABAergic	http://purl.obolibrary.org/obo/GO_0051932	synaptic transmission, GABAergic
http://purl.obolibrary.org/obo/GO_0032224	positive regulation of synaptic transmission, cholinergic	http://purl.obolibrary.org/obo/GO_0007271	synaptic transmission, cholinergic
http://purl.obolibrary.org/obo/GO_0032226	positive regulation of synaptic transmission, dopaminergic	http://purl.obolibrary.org/obo/GO_0001963	synaptic transmission, dopaminergic
http://purl.obolibrary.org/obo/GO_0051968	positive regulation of synaptic transmission, glutamatergic	http://purl.obolibrary.org/obo/GO_0035249	synaptic transmission, glutamatergic
http://purl.obolibrary.org/obo/GO_0051050	positive regulation of transport	http://purl.obolibrary.org/obo/GO_0006810	transport
http://purl.obolibrary.org/obo/GO_0061095	positive regulation of turning behavior involved in mating	http://purl.obolibrary.org/obo/GO_0034607	turning behavior involved in mating
