defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/FBbt_00050272	adult MBp1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050270	neuroblast MBp1
http://purl.obolibrary.org/obo/FBbt_00110560	adult MBp2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110558	neuroblast MBp2
http://purl.obolibrary.org/obo/FBbt_00110563	adult MBp3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110561	neuroblast MBp3
http://purl.obolibrary.org/obo/FBbt_00110566	adult MBp4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110564	neuroblast MBp4
http://purl.obolibrary.org/obo/FBbt_00050171	adult PBp1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050169	neuroblast PBp1
http://purl.obolibrary.org/obo/FBbt_00050052	adult PSa1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050050	neuroblast PSa1
http://purl.obolibrary.org/obo/FBbt_00050215	adult PSp1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050213	neuroblast PSp1
http://purl.obolibrary.org/obo/FBbt_00050165	adult PSp2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050163	neuroblast PSp2
http://purl.obolibrary.org/obo/FBbt_00050094	adult PSp3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050092	neuroblast PSp3
http://purl.obolibrary.org/obo/FBbt_00050278	adult SIPa1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050276	neuroblast SIPa1
http://purl.obolibrary.org/obo/FBbt_00050079	adult SIPp1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050077	neuroblast SIPp1
http://purl.obolibrary.org/obo/FBbt_00050005	adult SLPa&l1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050003	neuroblast SLPa&l1
http://purl.obolibrary.org/obo/FBbt_00050126	adult SLPad1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050124	neuroblast SLPad1
http://purl.obolibrary.org/obo/FBbt_00050221	adult SLPal1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050219	neuroblast SLPal1
http://purl.obolibrary.org/obo/FBbt_00050269	adult SLPal2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050267	neuroblast SLPal2
http://purl.obolibrary.org/obo/FBbt_00050153	adult SLPal3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050151	neuroblast SLPal3
http://purl.obolibrary.org/obo/FBbt_00050156	adult SLPal4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050154	neuroblast SLPal4
http://purl.obolibrary.org/obo/FBbt_00050177	adult SLPal5 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050175	neuroblast SLPal5
http://purl.obolibrary.org/obo/FBbt_00050266	adult SLPav1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050264	neuroblast SLPav1
http://purl.obolibrary.org/obo/FBbt_00050239	adult SLPav2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050237	neuroblast SLPav2
http://purl.obolibrary.org/obo/FBbt_00050058	adult SLPav3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050056	neuroblast SLPav3
http://purl.obolibrary.org/obo/FBbt_00110364	adult SLPav4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110362	neuroblast SLPav4
http://purl.obolibrary.org/obo/FBbt_00050236	adult SLPp&v1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050234	neuroblast SLPp&v1
http://purl.obolibrary.org/obo/FBbt_00050230	adult SLPpl1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050228	neuroblast SLPpl1
http://purl.obolibrary.org/obo/FBbt_00050070	adult SLPpl2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050068	neuroblast SLPpl2
http://purl.obolibrary.org/obo/FBbt_00050008	adult SLPpl3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050006	neuroblast SLPpl3
http://purl.obolibrary.org/obo/FBbt_00110367	adult SLPpl4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110365	neuroblast SLPpl4
http://purl.obolibrary.org/obo/FBbt_00050046	adult SLPpm1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050044	neuroblast SLPpm1
http://purl.obolibrary.org/obo/FBbt_00050218	adult SLPpm2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050216	neuroblast SLPpm2
http://purl.obolibrary.org/obo/FBbt_00050091	adult SLPpm3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050089	neuroblast SLPpm3
http://purl.obolibrary.org/obo/FBbt_00110370	adult SLPpm4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110368	neuroblast SLPpm4
http://purl.obolibrary.org/obo/FBbt_00050043	adult SMPad1 (female) lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050041	neuroblast SMPad1 (female)
http://purl.obolibrary.org/obo/FBbt_00050245	adult SMPad1 (male) lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050243	neuroblast SMPad1 (male)
http://purl.obolibrary.org/obo/FBbt_00050203	adult SMPad2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050201	neuroblast SMPad2
http://purl.obolibrary.org/obo/FBbt_00050174	adult SMPad3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050172	neuroblast SMPad3
http://purl.obolibrary.org/obo/FBbt_00110413	adult SMPad4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110411	neuroblast SMPad4
http://purl.obolibrary.org/obo/FBbt_00050195	adult SMPp&v1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050193	neuroblast SMPp&v1
http://purl.obolibrary.org/obo/FBbt_00110373	adult SMPp&v2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110371	neuroblast SMPp&v2
http://purl.obolibrary.org/obo/FBbt_00050023	adult SMPpd1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050021	neuroblast SMPpd1
http://purl.obolibrary.org/obo/FBbt_00110376	adult SMPpd2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110374	neuroblast SMPpd2
http://purl.obolibrary.org/obo/FBbt_00050031	adult SMPpv1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050029	neuroblast SMPpv1
http://purl.obolibrary.org/obo/FBbt_00050114	adult SMPpv2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050112	neuroblast SMPpv2
http://purl.obolibrary.org/obo/FBbt_00050120	adult VESa1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050118	neuroblast VESa1
http://purl.obolibrary.org/obo/FBbt_00050111	adult VESa2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050109	neuroblast VESa2
http://purl.obolibrary.org/obo/FBbt_00050159	adult VLPa1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050157	neuroblast VLPa1
http://purl.obolibrary.org/obo/FBbt_00050135	adult VLPa2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050133	neuroblast VLPa2
http://purl.obolibrary.org/obo/FBbt_00050209	adult VLPd&p1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050207	neuroblast VLPd&p1
http://purl.obolibrary.org/obo/FBbt_00050233	adult VLPd1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050231	neuroblast VLPd1
