defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/FBbt_00001988	A1 neuron	http://purl.obolibrary.org/obo/FBbt_00001987	abdominal neuron
http://purl.obolibrary.org/obo/FBbt_00002272	abdominal 1 V neuron	http://purl.obolibrary.org/obo/FBbt_00002271	abdominal V neuron
http://purl.obolibrary.org/obo/FBbt_00000638	abdominal 1 acute muscle	http://purl.obolibrary.org/obo/FBbt_00000474	acute muscle
http://purl.obolibrary.org/obo/FBbt_00001111	abdominal 1 anterior commissure	http://purl.obolibrary.org/obo/FBbt_00001110	abdominal anterior commissure
http://purl.obolibrary.org/obo/FBbt_00002518	abdominal 1 anterior ventral multidendritic neuron vdaa	http://purl.obolibrary.org/obo/FBbt_00002517	abdominal anterior ventral multidendritic neuron vdaa
http://purl.obolibrary.org/obo/FBbt_00002322	abdominal 1 desA neuron	http://purl.obolibrary.org/obo/FBbt_00002321	abdominal desA neuron
http://purl.obolibrary.org/obo/FBbt_00002330	abdominal 1 desB neuron	http://purl.obolibrary.org/obo/FBbt_00002329	abdominal desB neuron
http://purl.obolibrary.org/obo/FBbt_00100759	abdominal 1 dopaminergic AM neuron	http://purl.obolibrary.org/obo/FBbt_00100390	larval dopaminergic AM neuron
http://purl.obolibrary.org/obo/FBbt_00000639	abdominal 1 dorsal acute muscle	http://purl.obolibrary.org/obo/FBbt_00000475	dorsal acute muscle
http://purl.obolibrary.org/obo/FBbt_00000640	abdominal 1 dorsal acute muscle 1	http://purl.obolibrary.org/obo/FBbt_00000591	A1-7 dorsal acute muscle 1
http://purl.obolibrary.org/obo/FBbt_00000641	abdominal 1 dorsal acute muscle 2	http://purl.obolibrary.org/obo/FBbt_00000592	A1-7 dorsal acute muscle 2
http://purl.obolibrary.org/obo/FBbt_00000642	abdominal 1 dorsal acute muscle 3	http://purl.obolibrary.org/obo/FBbt_00000593	A1-7 dorsal acute muscle 3
http://purl.obolibrary.org/obo/FBbt_00002443	abdominal 1 dorsal bipolar neuron dbp	http://purl.obolibrary.org/obo/FBbt_00002442	abdominal dorsal bipolar neuron dbp
http://purl.obolibrary.org/obo/FBbt_00002208	abdominal 1 dorsal motor neuron	http://purl.obolibrary.org/obo/FBbt_00002207	A1-7 dorsal motor neuron
