defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/FBbt_00002455	abdominal 3 vch neuron	http://purl.obolibrary.org/obo/FBbt_00002452	abdominal vch neuron
http://purl.obolibrary.org/obo/FBbt_00000733	abdominal 3 ventral acute muscle	http://purl.obolibrary.org/obo/FBbt_00000594	A1-7 ventral acute muscle
http://purl.obolibrary.org/obo/FBbt_00000734	abdominal 3 ventral acute muscle 1	http://purl.obolibrary.org/obo/FBbt_00000595	A1-7 ventral acute muscle 1
http://purl.obolibrary.org/obo/FBbt_00000735	abdominal 3 ventral acute muscle 2	http://purl.obolibrary.org/obo/FBbt_00110256	ventral acute muscle 2
http://purl.obolibrary.org/obo/FBbt_00000736	abdominal 3 ventral acute muscle 3	http://purl.obolibrary.org/obo/FBbt_00000597	ventral acute muscle 3
http://purl.obolibrary.org/obo/FBbt_00002592	abdominal 3 ventral bipolar neuron vbp	http://purl.obolibrary.org/obo/FBbt_00002589	abdominal ventral bipolar neuron vbp
http://purl.obolibrary.org/obo/FBbt_00002923	abdominal 3 ventral denticle belt	http://purl.obolibrary.org/obo/FBbt_00002920	abdominal ventral denticle belt
http://purl.obolibrary.org/obo/FBbt_00002298	abdominal 3 ventral intersegmental neuron	http://purl.obolibrary.org/obo/FBbt_00002295	abdominal ventral intersegmental neuron
http://purl.obolibrary.org/obo/FBbt_00000756	abdominal 3 ventral longitudinal muscle	http://purl.obolibrary.org/obo/FBbt_00000601	A1-7 ventral longitudinal muscle
http://purl.obolibrary.org/obo/FBbt_00000757	abdominal 3 ventral longitudinal muscle 1	http://purl.obolibrary.org/obo/FBbt_00000602	A1-7 ventral longitudinal muscle 1
http://purl.obolibrary.org/obo/FBbt_00000758	abdominal 3 ventral longitudinal muscle 2	http://purl.obolibrary.org/obo/FBbt_00000603	A1-7 ventral longitudinal muscle 2
http://purl.obolibrary.org/obo/FBbt_00000759	abdominal 3 ventral longitudinal muscle 3	http://purl.obolibrary.org/obo/FBbt_00000604	A1-7 ventral longitudinal muscle 3
http://purl.obolibrary.org/obo/FBbt_00000760	abdominal 3 ventral longitudinal muscle 4	http://purl.obolibrary.org/obo/FBbt_00000605	A1-7 ventral longitudinal muscle 4
http://purl.obolibrary.org/obo/FBbt_00002907	abdominal 3 ventral monoscolopidial chordotonal organ vch1	http://purl.obolibrary.org/obo/FBbt_00002904	abdominal ventral monoscolopidial chordotonal organ vch1
