defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/FBbt_00001989	A2 neuron	http://purl.obolibrary.org/obo/FBbt_00001987	abdominal neuron
http://purl.obolibrary.org/obo/FBbt_00002273	abdominal 2 V neuron	http://purl.obolibrary.org/obo/FBbt_00002271	abdominal V neuron
http://purl.obolibrary.org/obo/FBbt_00000683	abdominal 2 acute muscle	http://purl.obolibrary.org/obo/FBbt_00000589	A1-7 acute muscle
http://purl.obolibrary.org/obo/FBbt_00001112	abdominal 2 anterior commissure	http://purl.obolibrary.org/obo/FBbt_00001110	abdominal anterior commissure
http://purl.obolibrary.org/obo/FBbt_00002519	abdominal 2 anterior ventral multidendritic neuron vdaa	http://purl.obolibrary.org/obo/FBbt_00002517	abdominal anterior ventral multidendritic neuron vdaa
http://purl.obolibrary.org/obo/FBbt_00002323	abdominal 2 desA neuron	http://purl.obolibrary.org/obo/FBbt_00002321	abdominal desA neuron
http://purl.obolibrary.org/obo/FBbt_00002331	abdominal 2 desB neuron	http://purl.obolibrary.org/obo/FBbt_00002329	abdominal desB neuron
http://purl.obolibrary.org/obo/FBbt_00100760	abdominal 2 dopaminergic AM neuron	http://purl.obolibrary.org/obo/FBbt_00100390	larval dopaminergic AM neuron
http://purl.obolibrary.org/obo/FBbt_00000684	abdominal 2 dorsal acute muscle	http://purl.obolibrary.org/obo/FBbt_00000590	A1-7 dorsal acute muscle
http://purl.obolibrary.org/obo/FBbt_00000685	abdominal 2 dorsal acute muscle 1	http://purl.obolibrary.org/obo/FBbt_00000591	A1-7 dorsal acute muscle 1
http://purl.obolibrary.org/obo/FBbt_00000686	abdominal 2 dorsal acute muscle 2	http://purl.obolibrary.org/obo/FBbt_00000592	A1-7 dorsal acute muscle 2
http://purl.obolibrary.org/obo/FBbt_00000687	abdominal 2 dorsal acute muscle 3	http://purl.obolibrary.org/obo/FBbt_00000593	A1-7 dorsal acute muscle 3
http://purl.obolibrary.org/obo/FBbt_00002444	abdominal 2 dorsal bipolar neuron dbp	http://purl.obolibrary.org/obo/FBbt_00002442	abdominal dorsal bipolar neuron dbp
http://purl.obolibrary.org/obo/FBbt_00002209	abdominal 2 dorsal motor neuron	http://purl.obolibrary.org/obo/FBbt_00002207	A1-7 dorsal motor neuron
http://purl.obolibrary.org/obo/FBbt_00002388	abdominal 2 dorsal multidendritic neuron ddaA	http://purl.obolibrary.org/obo/FBbt_00002386	abdominal dorsal multidendritic neuron ddaA
http://purl.obolibrary.org/obo/FBbt_00002396	abdominal 2 dorsal multidendritic neuron ddaB	http://purl.obolibrary.org/obo/FBbt_00002394	abdominal dorsal multidendritic neuron ddaB
http://purl.obolibrary.org/obo/FBbt_00002404	abdominal 2 dorsal multidendritic neuron ddaC	http://purl.obolibrary.org/obo/FBbt_00002402	abdominal dorsal multidendritic neuron ddaC
http://purl.obolibrary.org/obo/FBbt_00002412	abdominal 2 dorsal multidendritic neuron ddaD	http://purl.obolibrary.org/obo/FBbt_00002410	abdominal dorsal multidendritic neuron ddaD
http://purl.obolibrary.org/obo/FBbt_00002420	abdominal 2 dorsal multidendritic neuron ddaE	http://purl.obolibrary.org/obo/FBbt_00002418	abdominal dorsal multidendritic neuron ddaE
http://purl.obolibrary.org/obo/FBbt_00012388	abdominal 2 dorsal multidendritic neuron ddaF	http://purl.obolibrary.org/obo/FBbt_00006025	abdominal dorsal multidendritic neuron ddaF
http://purl.obolibrary.org/obo/FBbt_00000693	abdominal 2 dorsal oblique muscle	http://purl.obolibrary.org/obo/FBbt_00000608	A1-7 dorsal oblique muscle
http://purl.obolibrary.org/obo/FBbt_00000694	abdominal 2 dorsal oblique muscle 1	http://purl.obolibrary.org/obo/FBbt_00000609	A1-7 dorsal oblique muscle 1
http://purl.obolibrary.org/obo/FBbt_00000695	abdominal 2 dorsal oblique muscle 2	http://purl.obolibrary.org/obo/FBbt_00000610	A1-7 dorsal oblique muscle 2
http://purl.obolibrary.org/obo/FBbt_00000696	abdominal 2 dorsal oblique muscle 3	http://purl.obolibrary.org/obo/FBbt_00000611	A1-7 dorsal oblique muscle 3
http://purl.obolibrary.org/obo/FBbt_00000697	abdominal 2 dorsal oblique muscle 4	http://purl.obolibrary.org/obo/FBbt_00000612	A1-7 dorsal oblique muscle 4
http://purl.obolibrary.org/obo/FBbt_00000698	abdominal 2 dorsal oblique muscle 5	http://purl.obolibrary.org/obo/FBbt_00000613	A1-7 dorsal oblique muscle 5
http://purl.obolibrary.org/obo/FBbt_00002801	abdominal 2 dorsal sensillum campaniformium dc1	http://purl.obolibrary.org/obo/FBbt_00002799	abdominal dorsal sensillum campaniformium dc1
http://purl.obolibrary.org/obo/FBbt_00002809	abdominal 2 dorsal sensillum campaniformium dc2	http://purl.obolibrary.org/obo/FBbt_00002807	abdominal dorsal sensillum campaniformium dc2
http://purl.obolibrary.org/obo/FBbt_00002785	abdominal 2 dorsal sensillum trichodeum dh1	http://purl.obolibrary.org/obo/FBbt_00002783	abdominal dorsal sensillum trichodeum dh1
http://purl.obolibrary.org/obo/FBbt_00100035	abdominal 2 dorsal sensillum trichodeum dh2	http://purl.obolibrary.org/obo/FBbt_00100033	abdominal dorsal sensillum trichodeum dh2
http://purl.obolibrary.org/obo/FBbt_00000719	abdominal 2 dorsal transverse muscle 1	http://purl.obolibrary.org/obo/FBbt_00000625	A1-7 dorsal transverse muscle 1
http://purl.obolibrary.org/obo/FBbt_00002914	abdominal 2 dorsal trichome	http://purl.obolibrary.org/obo/FBbt_00002912	abdominal dorsal trichome
http://purl.obolibrary.org/obo/FBbt_00002183	abdominal 2 intersegmental bidendritic neuron isbp	http://purl.obolibrary.org/obo/FBbt_00002181	abdominal intersegmental bidendritic neuron isbp
http://purl.obolibrary.org/obo/FBbt_00002191	abdominal 2 intersegmental trachea-associated neuron istd	http://purl.obolibrary.org/obo/FBbt_00002189	abdominal intersegmental trachea-associated neuron istd
http://purl.obolibrary.org/obo/FBbt_00001697	abdominal 2 larval oenocyte group	http://purl.obolibrary.org/obo/FBbt_00001695	abdominal larval oenocyte group
http://purl.obolibrary.org/obo/FBbt_00002289	abdominal 2 lateral ipsisegmental neuron	http://purl.obolibrary.org/obo/FBbt_00002287	abdominal lateral ipsisegmental neuron
http://purl.obolibrary.org/obo/FBbt_00000710	abdominal 2 lateral longitudinal muscle 1	http://purl.obolibrary.org/obo/FBbt_00000600	A1-7 lateral longitudinal muscle 1
http://purl.obolibrary.org/obo/FBbt_00002825	abdominal 2 lateral monoscolopidial chordotonal organ lch1	http://purl.obolibrary.org/obo/FBbt_00002823	abdominal lateral monoscolopidial chordotonal organ lch1
http://purl.obolibrary.org/obo/FBbt_00002436	abdominal 2 lateral multidendritic neuron ldaA	http://purl.obolibrary.org/obo/FBbt_00002434	abdominal lateral multidendritic neuron ldaA
http://purl.obolibrary.org/obo/FBbt_00002428	abdominal 2 lateral multidendritic neuron ldaB	http://purl.obolibrary.org/obo/FBbt_00002426	abdominal lateral multidendritic neuron ldaB
http://purl.obolibrary.org/obo/FBbt_00000700	abdominal 2 lateral oblique muscle 1	http://purl.obolibrary.org/obo/FBbt_00000615	A1-7 lateral oblique muscle 1
http://purl.obolibrary.org/obo/FBbt_00002833	abdominal 2 lateral pentascolopidial chordotonal organ lch5	http://purl.obolibrary.org/obo/FBbt_00002831	abdominal lateral pentascolopidial chordotonal organ lch5
http://purl.obolibrary.org/obo/FBbt_00002857	abdominal 2 lateral sensillum campaniformium lc1	http://purl.obolibrary.org/obo/FBbt_00002855	abdominal lateral sensillum campaniformium lc1
http://purl.obolibrary.org/obo/FBbt_00002841	abdominal 2 lateral sensillum trichodeum lh1	http://purl.obolibrary.org/obo/FBbt_00002839	abdominal lateral sensillum trichodeum lh1
http://purl.obolibrary.org/obo/FBbt_00002849	abdominal 2 lateral sensillum trichodeum lh2	http://purl.obolibrary.org/obo/FBbt_00002847	abdominal lateral sensillum trichodeum lh2
http://purl.obolibrary.org/obo/FBbt_00000720	abdominal 2 lateral transverse muscle	http://purl.obolibrary.org/obo/FBbt_00000626	A1-7 lateral transverse muscle
http://purl.obolibrary.org/obo/FBbt_00000721	abdominal 2 lateral transverse muscle 1	http://purl.obolibrary.org/obo/FBbt_00000627	A1-7 lateral transverse muscle 1
http://purl.obolibrary.org/obo/FBbt_00000722	abdominal 2 lateral transverse muscle 2	http://purl.obolibrary.org/obo/FBbt_00000628	A1-7 lateral transverse muscle 2
http://purl.obolibrary.org/obo/FBbt_00000723	abdominal 2 lateral transverse muscle 3	http://purl.obolibrary.org/obo/FBbt_00000629	A1-7 lateral transverse muscle 3
http://purl.obolibrary.org/obo/FBbt_00000724	abdominal 2 lateral transverse muscle 4	http://purl.obolibrary.org/obo/FBbt_00000630	A1-7 lateral transverse muscle 4
http://purl.obolibrary.org/obo/FBbt_00000708	abdominal 2 longitudinal muscle	http://purl.obolibrary.org/obo/FBbt_00000598	A1-7 longitudinal muscle
http://purl.obolibrary.org/obo/FBbt_00002599	abdominal 2 median nerve	http://purl.obolibrary.org/obo/FBbt_00002597	abdominal median nerve
http://purl.obolibrary.org/obo/FBbt_00000692	abdominal 2 oblique muscle	http://purl.obolibrary.org/obo/FBbt_00000607	A1-7 oblique muscle
http://purl.obolibrary.org/obo/FBbt_00001127	abdominal 2 posterior commissure	http://purl.obolibrary.org/obo/FBbt_00001125	abdominal posterior commissure
http://purl.obolibrary.org/obo/FBbt_00002527	abdominal 2 posterior ventral multidendritic neuron vdap	http://purl.obolibrary.org/obo/FBbt_00002525	abdominal posterior ventral multidendritic neuron vdap
http://purl.obolibrary.org/obo/FBbt_00000716	abdominal 2 segment border muscle	http://purl.obolibrary.org/obo/FBbt_00000606	A1-7 segment border muscle
http://purl.obolibrary.org/obo/FBbt_00000717	abdominal 2 transverse muscle	http://purl.obolibrary.org/obo/FBbt_00000623	A1-7 transverse muscle
http://purl.obolibrary.org/obo/FBbt_00002454	abdominal 2 vch neuron	http://purl.obolibrary.org/obo/FBbt_00002452	abdominal vch neuron
http://purl.obolibrary.org/obo/FBbt_00000688	abdominal 2 ventral acute muscle	http://purl.obolibrary.org/obo/FBbt_00000594	A1-7 ventral acute muscle
http://purl.obolibrary.org/obo/FBbt_00000689	abdominal 2 ventral acute muscle 1	http://purl.obolibrary.org/obo/FBbt_00000595	A1-7 ventral acute muscle 1
http://purl.obolibrary.org/obo/FBbt_00000690	abdominal 2 ventral acute muscle 2	http://purl.obolibrary.org/obo/FBbt_00110256	ventral acute muscle 2
http://purl.obolibrary.org/obo/FBbt_00000691	abdominal 2 ventral acute muscle 3	http://purl.obolibrary.org/obo/FBbt_00000597	ventral acute muscle 3
http://purl.obolibrary.org/obo/FBbt_00002591	abdominal 2 ventral bipolar neuron vbp	http://purl.obolibrary.org/obo/FBbt_00002589	abdominal ventral bipolar neuron vbp
http://purl.obolibrary.org/obo/FBbt_00002922	abdominal 2 ventral denticle belt	http://purl.obolibrary.org/obo/FBbt_00002920	abdominal ventral denticle belt
http://purl.obolibrary.org/obo/FBbt_00002297	abdominal 2 ventral intersegmental neuron	http://purl.obolibrary.org/obo/FBbt_00002295	abdominal ventral intersegmental neuron
http://purl.obolibrary.org/obo/FBbt_00000711	abdominal 2 ventral longitudinal muscle	http://purl.obolibrary.org/obo/FBbt_00000601	A1-7 ventral longitudinal muscle
http://purl.obolibrary.org/obo/FBbt_00000712	abdominal 2 ventral longitudinal muscle 1	http://purl.obolibrary.org/obo/FBbt_00000602	A1-7 ventral longitudinal muscle 1
http://purl.obolibrary.org/obo/FBbt_00000713	abdominal 2 ventral longitudinal muscle 2	http://purl.obolibrary.org/obo/FBbt_00000603	A1-7 ventral longitudinal muscle 2
http://purl.obolibrary.org/obo/FBbt_00000714	abdominal 2 ventral longitudinal muscle 3	http://purl.obolibrary.org/obo/FBbt_00000604	A1-7 ventral longitudinal muscle 3
http://purl.obolibrary.org/obo/FBbt_00000715	abdominal 2 ventral longitudinal muscle 4	http://purl.obolibrary.org/obo/FBbt_00000605	A1-7 ventral longitudinal muscle 4
http://purl.obolibrary.org/obo/FBbt_00002906	abdominal 2 ventral monoscolopidial chordotonal organ vch1	http://purl.obolibrary.org/obo/FBbt_00002904	abdominal ventral monoscolopidial chordotonal organ vch1
http://purl.obolibrary.org/obo/FBbt_00007266	abdominal 2 ventral monoscolopidial chordotonal organ vch2	http://purl.obolibrary.org/obo/FBbt_00007255	abdominal ventral monoscolopidial chordotonal organ vch2
http://purl.obolibrary.org/obo/FBbt_00002233	abdominal 2 ventral motor neuron	http://purl.obolibrary.org/obo/FBbt_00002231	A1-7 ventral motor neuron
http://purl.obolibrary.org/obo/FBbt_00002535	abdominal 2 ventral multidendritic neuron v'dap	http://purl.obolibrary.org/obo/FBbt_00002533	abdominal ventral multidendritic neuron v'dap
http://purl.obolibrary.org/obo/FBbt_00002543	abdominal 2 ventral multidendritic neuron vdaA	http://purl.obolibrary.org/obo/FBbt_00002541	abdominal ventral multidendritic neuron vdaA
http://purl.obolibrary.org/obo/FBbt_00002551	abdominal 2 ventral multidendritic neuron vdaB	http://purl.obolibrary.org/obo/FBbt_00002549	abdominal ventral multidendritic neuron vdaB
http://purl.obolibrary.org/obo/FBbt_00002559	abdominal 2 ventral multidendritic neuron vdaC	http://purl.obolibrary.org/obo/FBbt_00002557	abdominal ventral multidendritic neuron vdaC
http://purl.obolibrary.org/obo/FBbt_00002567	abdominal 2 ventral multidendritic neuron vdaD	http://purl.obolibrary.org/obo/FBbt_00002565	abdominal ventral multidendritic neuron vdaD
