defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/DOID_10366	epididymis cancer	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/DOID_8133	epiglottis cancer	http://purl.obolibrary.org/obo/UBERON_0000388	epiglottis
http://purl.obolibrary.org/obo/DOID_5041	esophageal cancer	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
http://purl.obolibrary.org/obo/DOID_1363	ethmoid sinus cancer	http://purl.obolibrary.org/obo/UBERON_0002453	ethmoid sinus
http://purl.obolibrary.org/obo/DOID_5665	external ear cancer	http://purl.obolibrary.org/obo/UBERON_0001691	external ear
http://purl.obolibrary.org/obo/DOID_4682	extrahepatic bile duct carcinoma	http://purl.obolibrary.org/obo/UBERON_0003703	extrahepatic bile duct
http://purl.obolibrary.org/obo/DOID_1964	fallopian tube cancer	http://purl.obolibrary.org/obo/UBERON_0003889	fallopian tube
http://purl.obolibrary.org/obo/DOID_120	female reproductive organ cancer	http://purl.obolibrary.org/obo/UBERON_0000474	female reproductive system
http://purl.obolibrary.org/obo/DOID_12016	frontal lobe neoplasm	http://purl.obolibrary.org/obo/UBERON_0016525	frontal lobe
http://purl.obolibrary.org/obo/DOID_1360	frontal sinus cancer	http://purl.obolibrary.org/obo/UBERON_0001760	frontal sinus
http://purl.obolibrary.org/obo/DOID_3121	gallbladder cancer	http://purl.obolibrary.org/obo/UBERON_0002110	gall bladder
http://purl.obolibrary.org/obo/DOID_10538	gastric fundus cancer	http://purl.obolibrary.org/obo/UBERON_0001160	fundus of stomach
http://purl.obolibrary.org/obo/DOID_3119	gastrointestinal system cancer	http://purl.obolibrary.org/obo/UBERON_0001007	digestive system
http://purl.obolibrary.org/obo/DOID_11839	glans penis cancer	http://purl.obolibrary.org/obo/UBERON_0001299	glans penis
http://purl.obolibrary.org/obo/DOID_2595	glottis cancer	http://purl.obolibrary.org/obo/UBERON_0002486	glottis
http://purl.obolibrary.org/obo/DOID_8602	gum cancer	http://purl.obolibrary.org/obo/UBERON_0001828	gingiva
http://purl.obolibrary.org/obo/DOID_9149	hard palate cancer	http://purl.obolibrary.org/obo/UBERON_0003216	hard palate
http://purl.obolibrary.org/obo/DOID_117	heart cancer	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/DOID_2531	hematologic cancer	http://purl.obolibrary.org/obo/UBERON_0002390	hematopoietic system
http://purl.obolibrary.org/obo/DOID_260	hepatic flexure cancer	http://purl.obolibrary.org/obo/UBERON_0022277	hepatic flexure of colon
http://purl.obolibrary.org/obo/DOID_10153	ileum cancer	http://purl.obolibrary.org/obo/UBERON_0002116	ileum
http://purl.obolibrary.org/obo/DOID_5102	inner ear cancer	http://purl.obolibrary.org/obo/UBERON_0001846	internal ear
http://purl.obolibrary.org/obo/DOID_0060122	integumentary system cancer	http://purl.obolibrary.org/obo/UBERON_0002416	integumental system
http://purl.obolibrary.org/obo/DOID_10155	intestinal cancer	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/DOID_3478	iris cancer	http://purl.obolibrary.org/obo/UBERON_0001769	iris
http://purl.obolibrary.org/obo/DOID_1799	islet cell tumor	http://purl.obolibrary.org/obo/UBERON_0000006	islet of Langerhans
http://purl.obolibrary.org/obo/DOID_1862	jaw cancer	http://purl.obolibrary.org/obo/UBERON_0001708	jaw skeleton
http://purl.obolibrary.org/obo/DOID_13499	jejunal cancer	http://purl.obolibrary.org/obo/UBERON_0002115	jejunum
http://purl.obolibrary.org/obo/DOID_263	kidney cancer	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/DOID_1243	labia minora cancer	http://purl.obolibrary.org/obo/UBERON_0004014	labium minora
http://purl.obolibrary.org/obo/DOID_294	lacrimal gland cancer	http://purl.obolibrary.org/obo/UBERON_0001817	lacrimal gland
http://purl.obolibrary.org/obo/DOID_292	lacrimal system cancer	http://purl.obolibrary.org/obo/UBERON_0001750	lacrimal apparatus
http://purl.obolibrary.org/obo/DOID_5672	large intestine cancer	http://purl.obolibrary.org/obo/UBERON_0000059	large intestine
http://purl.obolibrary.org/obo/DOID_13348	laryngeal cartilage cancer	http://purl.obolibrary.org/obo/UBERON_0001739	laryngeal cartilage
http://purl.obolibrary.org/obo/DOID_2596	larynx cancer	http://purl.obolibrary.org/obo/UBERON_0001737	larynx
http://purl.obolibrary.org/obo/DOID_8564	lip cancer	http://purl.obolibrary.org/obo/UBERON_0001833	lip
http://purl.obolibrary.org/obo/DOID_3571	liver cancer	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/DOID_8883	lower lip cancer	http://purl.obolibrary.org/obo/UBERON_0001835	lower lip
http://purl.obolibrary.org/obo/DOID_1324	lung cancer	http://purl.obolibrary.org/obo/UBERON_0002048	lung
http://purl.obolibrary.org/obo/DOID_7696	lung hilum cancer	http://purl.obolibrary.org/obo/UBERON_0004886	lung hilus
http://purl.obolibrary.org/obo/DOID_10619	lymph node cancer	http://purl.obolibrary.org/obo/UBERON_0000029	lymph node
http://purl.obolibrary.org/obo/DOID_3924	main bronchus cancer	http://purl.obolibrary.org/obo/UBERON_0002182	main bronchus
http://purl.obolibrary.org/obo/DOID_1614	male breast cancer	http://purl.obolibrary.org/obo/UBERON_0016410	male breast
http://purl.obolibrary.org/obo/DOID_3856	male reproductive organ cancer	http://purl.obolibrary.org/obo/UBERON_0000079	male reproductive system
http://purl.obolibrary.org/obo/DOID_5274	malignant dermis tumor	http://purl.obolibrary.org/obo/UBERON_0002067	dermis
http://purl.obolibrary.org/obo/DOID_2814	malignant neoplasm of acoustic nerve	http://purl.obolibrary.org/obo/UBERON_0001648	vestibulocochlear nerve
http://purl.obolibrary.org/obo/DOID_2338	mandibular cancer	http://purl.obolibrary.org/obo/UBERON_0001684	mandible
