defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/PATO_0001892	decreased odor	http://purl.obolibrary.org/obo/PATO_0001331	odorous
http://purl.obolibrary.org/obo/PATO_0002028	decreased osmolality	http://purl.obolibrary.org/obo/PATO_0002027	osmolality
http://purl.obolibrary.org/obo/PATO_0001656	decreased osmolarity	http://purl.obolibrary.org/obo/PATO_0001655	osmolarity
http://purl.obolibrary.org/obo/PATO_0001713	decreased perimeter	http://purl.obolibrary.org/obo/PATO_0001711	perimeter
http://purl.obolibrary.org/obo/PATO_0001578	decreased permeability	http://purl.obolibrary.org/obo/PATO_0000982	permeable
http://purl.obolibrary.org/obo/PATO_0002222	decreased phosphorylation	http://purl.obolibrary.org/obo/PATO_0002220	phosphorylated
http://purl.obolibrary.org/obo/PATO_0001697	decreased photosensitivity	http://purl.obolibrary.org/obo/PATO_0000547	photosensitive
http://purl.obolibrary.org/obo/PATO_0002251	decreased pigmentation	http://purl.obolibrary.org/obo/PATO_0002248	pigmented
http://purl.obolibrary.org/obo/PATO_0015025	decreased porosity	http://purl.obolibrary.org/obo/PATO_0000973	porosity
http://purl.obolibrary.org/obo/PATO_0001476	decreased position	http://purl.obolibrary.org/obo/PATO_0000140	position
http://purl.obolibrary.org/obo/PATO_0001575	decreased pressure	http://purl.obolibrary.org/obo/PATO_0001025	pressure
http://purl.obolibrary.org/obo/PATO_0002302	decreased process quality	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/PATO_0002301	decreased quality	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/PATO_0001743	decreased radioactivity	http://purl.obolibrary.org/obo/PATO_0001741	radioactive
http://purl.obolibrary.org/obo/PATO_0002145	decreased radiopacity	http://purl.obolibrary.org/obo/PATO_0002136	radiopacity
http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	http://purl.obolibrary.org/obo/PATO_0000161	rate
http://purl.obolibrary.org/obo/PATO_0001651	decreased resistance to	http://purl.obolibrary.org/obo/PATO_0001178	resistant to
http://purl.obolibrary.org/obo/PATO_0001552	decreased sensitivity of a process	http://purl.obolibrary.org/obo/PATO_0001457	sensitivity of a process
http://purl.obolibrary.org/obo/PATO_0001554	decreased sensitivity of a process to oxygen	http://purl.obolibrary.org/obo/PATO_0001459	aerobic (for occurrence)
http://purl.obolibrary.org/obo/PATO_0001807	decreased sensitivity to irradiation	http://purl.obolibrary.org/obo/PATO_0001806	sensitivity to irradiation
http://purl.obolibrary.org/obo/PATO_0001550	decreased sensitivity toward	http://purl.obolibrary.org/obo/PATO_0000516	sensitive toward
http://purl.obolibrary.org/obo/PATO_0000587	decreased size	http://purl.obolibrary.org/obo/PATO_0000117	size
http://purl.obolibrary.org/obo/PATO_0001664	decreased solubility	http://purl.obolibrary.org/obo/PATO_0001537	soluble in
http://purl.obolibrary.org/obo/PATO_0000304	decreased speed	http://purl.obolibrary.org/obo/PATO_0000008	speed
http://purl.obolibrary.org/obo/PATO_0015028	decreased stability	http://purl.obolibrary.org/obo/PATO_0015026	stability
http://purl.obolibrary.org/obo/PATO_0001779	decreased strength	http://purl.obolibrary.org/obo/PATO_0001230	strength
http://purl.obolibrary.org/obo/PATO_0001670	decreased susceptibility toward	http://purl.obolibrary.org/obo/PATO_0001152	susceptible toward
http://purl.obolibrary.org/obo/PATO_0001306	decreased temperature	http://purl.obolibrary.org/obo/PATO_0000146	temperature
http://purl.obolibrary.org/obo/PATO_0002362	decreased tendency	http://purl.obolibrary.org/obo/PATO_0002360	tendency
http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	http://purl.obolibrary.org/obo/PATO_0000915	thickness
http://purl.obolibrary.org/obo/PATO_0000708	decreased threshold	http://purl.obolibrary.org/obo/PATO_0000152	threshold
http://purl.obolibrary.org/obo/PATO_0002394	decreased tolerance to	http://purl.obolibrary.org/obo/PATO_0000515	tolerant to
http://purl.obolibrary.org/obo/PATO_0001619	decreased tonicity	http://purl.obolibrary.org/obo/PATO_0001439	tonicity
