defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/PATO_0045038	normal photosensitivity	http://purl.obolibrary.org/obo/PATO_0000547	photosensitive
http://purl.obolibrary.org/obo/PATO_0045039	normal pigmentation	http://purl.obolibrary.org/obo/PATO_0002248	pigmented
http://purl.obolibrary.org/obo/PATO_0045040	normal position	http://purl.obolibrary.org/obo/PATO_0000140	position
http://purl.obolibrary.org/obo/PATO_0045044	normal pressure	http://purl.obolibrary.org/obo/PATO_0001025	pressure
http://purl.obolibrary.org/obo/PATO_0045073	normal process quality	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/PATO_0045045	normal radioactivity	http://purl.obolibrary.org/obo/PATO_0001741	radioactive
http://purl.obolibrary.org/obo/PATO_0045046	normal radiopacity	http://purl.obolibrary.org/obo/PATO_0002136	radiopacity
http://purl.obolibrary.org/obo/PATO_0045000	normal rate	http://purl.obolibrary.org/obo/PATO_0000161	rate
http://purl.obolibrary.org/obo/PATO_0045047	normal resistance to	http://purl.obolibrary.org/obo/PATO_0001178	resistant to
http://purl.obolibrary.org/obo/PATO_0045088	normal sensitivity of a process	http://purl.obolibrary.org/obo/PATO_0001457	sensitivity of a process
http://purl.obolibrary.org/obo/PATO_0045089	normal sensitivity of a process to oxygen	http://purl.obolibrary.org/obo/PATO_0001459	aerobic (for occurrence)
http://purl.obolibrary.org/obo/PATO_0045048	normal sensitivity to irradiation	http://purl.obolibrary.org/obo/PATO_0001806	sensitivity to irradiation
http://purl.obolibrary.org/obo/PATO_0045049	normal sensitivity toward	http://purl.obolibrary.org/obo/PATO_0000516	sensitive toward
http://purl.obolibrary.org/obo/PATO_0045050	normal size	http://purl.obolibrary.org/obo/PATO_0000117	size
http://purl.obolibrary.org/obo/PATO_0045062	normal solubility	http://purl.obolibrary.org/obo/PATO_0001537	soluble in
http://purl.obolibrary.org/obo/PATO_0045063	normal speed	http://purl.obolibrary.org/obo/PATO_0000008	speed
http://purl.obolibrary.org/obo/PATO_0045064	normal strength	http://purl.obolibrary.org/obo/PATO_0001230	strength
http://purl.obolibrary.org/obo/PATO_0045066	normal susceptibility toward	http://purl.obolibrary.org/obo/PATO_0001152	susceptible toward
http://purl.obolibrary.org/obo/PATO_0045067	normal temperature	http://purl.obolibrary.org/obo/PATO_0000146	temperature
http://purl.obolibrary.org/obo/PATO_0045068	normal tendency	http://purl.obolibrary.org/obo/PATO_0002360	tendency
http://purl.obolibrary.org/obo/PATO_0045059	normal thickness	http://purl.obolibrary.org/obo/PATO_0000915	thickness
http://purl.obolibrary.org/obo/PATO_0045069	normal threshold	http://purl.obolibrary.org/obo/PATO_0000152	threshold
http://purl.obolibrary.org/obo/PATO_0045070	normal tolerance to	http://purl.obolibrary.org/obo/PATO_0000515	tolerant to
http://purl.obolibrary.org/obo/PATO_0045071	normal tonicity	http://purl.obolibrary.org/obo/PATO_0001439	tonicity
http://purl.obolibrary.org/obo/PATO_0045072	normal turgor	http://purl.obolibrary.org/obo/PATO_0001620	turgor
http://purl.obolibrary.org/obo/PATO_0045074	normal variability	http://purl.obolibrary.org/obo/PATO_0001227	variant
http://purl.obolibrary.org/obo/PATO_0045075	normal variability of color	http://purl.obolibrary.org/obo/PATO_0001615	variant color
http://purl.obolibrary.org/obo/PATO_0045076	normal variability of rate	http://purl.obolibrary.org/obo/PATO_0001586	variability of rate
http://purl.obolibrary.org/obo/PATO_0045077	normal variability of size	http://purl.obolibrary.org/obo/PATO_0001956	variability of size
http://purl.obolibrary.org/obo/PATO_0045078	normal variability of temperature	http://purl.obolibrary.org/obo/PATO_0001314	variant temperature
http://purl.obolibrary.org/obo/PATO_0045079	normal velocity	http://purl.obolibrary.org/obo/PATO_0002242	velocity
http://purl.obolibrary.org/obo/PATO_0045080	normal virulence	http://purl.obolibrary.org/obo/PATO_0002146	virulence
http://purl.obolibrary.org/obo/PATO_0045081	normal viscosity	http://purl.obolibrary.org/obo/PATO_0000998	viscous
http://purl.obolibrary.org/obo/PATO_0045060	normal volume	http://purl.obolibrary.org/obo/PATO_0000918	volume
http://purl.obolibrary.org/obo/PATO_0045082	normal waxiness	http://purl.obolibrary.org/obo/PATO_0002381	waxiness
http://purl.obolibrary.org/obo/PATO_0045083	normal wetness	http://purl.obolibrary.org/obo/PATO_0001823	wet
http://purl.obolibrary.org/obo/PATO_0045061	normal width	http://purl.obolibrary.org/obo/PATO_0000921	width
