defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/CHEBI_33535	sulfur hydride	http://purl.obolibrary.org/obo/CHEBI_33692	hydrides
http://purl.obolibrary.org/obo/CHEBI_26835	sulfur molecular entity	http://purl.obolibrary.org/obo/CHEBI_23367	molecular entity
http://purl.obolibrary.org/obo/CHEBI_48154	sulfur oxide	http://purl.obolibrary.org/obo/CHEBI_25741	oxide
http://purl.obolibrary.org/obo/CHEBI_33402	sulfur oxoacid	http://purl.obolibrary.org/obo/CHEBI_24833	oxoacid
http://purl.obolibrary.org/obo/CHEBI_33424	sulfur oxoacid derivative	http://purl.obolibrary.org/obo/CHEBI_33241	oxoacid derivative
http://purl.obolibrary.org/obo/CHEBI_33482	sulfur oxoanion	http://purl.obolibrary.org/obo/CHEBI_35406	oxoanion
