defined_class	defined_class_label	v0	v0_label	v1	v1_label
http://purl.obolibrary.org/obo/CHEBI_29990	D-aspartate(1-)	http://purl.obolibrary.org/obo/CHEBI_35391	aspartate(1-)	http://purl.obolibrary.org/obo/CHEBI_29994	D-aspartate(2-)
http://purl.obolibrary.org/obo/CHEBI_32451	D-cysteinium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_35236	D-cysteine zwitterion
http://purl.obolibrary.org/obo/CHEBI_33801	D-glucarate(1-)	http://purl.obolibrary.org/obo/CHEBI_35392	glucarate(1-)	http://purl.obolibrary.org/obo/CHEBI_30612	D-glucarate -2 ion
http://purl.obolibrary.org/obo/CHEBI_33801	D-glucarate(1-)	http://purl.obolibrary.org/obo/CHEBI_35392	glucarate(1-)	http://purl.obolibrary.org/obo/CHEBI_30612	D-glucarate(2-)
http://purl.obolibrary.org/obo/CHEBI_32673	D-glutaminium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_17061	D-glutamine
http://purl.obolibrary.org/obo/CHEBI_32609	D-isoleucinium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_27730	D-isoleucine
http://purl.obolibrary.org/obo/CHEBI_32624	D-leucinium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_28225	D-leucine
http://purl.obolibrary.org/obo/CHEBI_32558	D-lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32557	D-lysinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32558	D-lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32557	D-lysinium(1+)
http://purl.obolibrary.org/obo/CHEBI_32558	D-lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32557	D-lysinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32558	D-lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32557	D-lysinium(1+)
http://purl.obolibrary.org/obo/CHEBI_32558	D-lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32557	D-lysinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32558	D-lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32557	D-lysinium(1+)
http://purl.obolibrary.org/obo/CHEBI_32558	D-lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32557	D-lysinium +1 ion
