defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/CHEBI_22297	alditol phosphate	http://purl.obolibrary.org/obo/CHEBI_17522	alditol
http://purl.obolibrary.org/obo/CHEBI_23843	disaccharide phosphate	http://purl.obolibrary.org/obo/CHEBI_36233	disaccharide
http://purl.obolibrary.org/obo/CHEBI_26707	glycerol phosphate	http://purl.obolibrary.org/obo/CHEBI_17754	glycerol
http://purl.obolibrary.org/obo/CHEBI_16916	oligosaccharide phosphate	http://purl.obolibrary.org/obo/CHEBI_50699	oligosaccharide
http://purl.obolibrary.org/obo/CHEBI_25898	pentitol phosphate	http://purl.obolibrary.org/obo/CHEBI_25899	pentitol
