defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/CHEBI_60250	selenium ion	http://purl.obolibrary.org/obo/CHEBI_24870	ion
http://purl.obolibrary.org/obo/CHEBI_26628	selenium molecular entity	http://purl.obolibrary.org/obo/CHEBI_23367	molecular entity
http://purl.obolibrary.org/obo/CHEBI_33489	selenium oxoacid	http://purl.obolibrary.org/obo/CHEBI_24833	oxoacid
http://purl.obolibrary.org/obo/CHEBI_33488	selenium oxoanion	http://purl.obolibrary.org/obo/CHEBI_35406	oxoanion
