defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/CHEBI_63526	platinum cation	http://purl.obolibrary.org/obo/CHEBI_36916	cation
http://purl.obolibrary.org/obo/CHEBI_33862	platinum coordination entity	http://purl.obolibrary.org/obo/CHEBI_33240	coordination entity
http://purl.obolibrary.org/obo/CHEBI_33749	platinum molecular entity	http://purl.obolibrary.org/obo/CHEBI_23367	molecular entity
