defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/CHEBI_24471	halogen molecular entity	http://purl.obolibrary.org/obo/CHEBI_23367	molecular entity
http://purl.obolibrary.org/obo/CHEBI_37749	halogen oxide	http://purl.obolibrary.org/obo/CHEBI_25741	oxide
http://purl.obolibrary.org/obo/CHEBI_33425	halogen oxoacid	http://purl.obolibrary.org/obo/CHEBI_24833	oxoacid
http://purl.obolibrary.org/obo/CHEBI_33443	halogen oxoanion	http://purl.obolibrary.org/obo/CHEBI_35406	oxoanion
