defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/MA_0002780	bone tissue	http://purl.obolibrary.org/obo/MA_0001459	bone
http://purl.obolibrary.org/obo/MA_0002439	skeletal muscle tissue	http://purl.obolibrary.org/obo/MA_0003148	skeletal muscle
